# Rime user dictionary
#@/db_name	rime_mint
#@/db_type	userdb
#@/rime_version	1.13.1
#@/tick	126941
#@/user_id	ca62f353-43e6-488d-90b6-9dde39353ca4
a 	啊	c=89 d=7.44404 t=126941
gōng sī yào 	公私钥	c=6 d=1.61149 t=126941
gōng sī zhè biān 	公司这边	c=1 d=0.869358 t=126941
gōng tóu 	公头	c=1 d=0.878095 t=126941
gōng wèi shàng 	工位上	c=1 d=0.895834 t=126941
gōng wù yuán 	公务员	c=3 d=1.95165 t=126941
gōng wǎng 	公网	c=21 d=4.50797 t=126941
gōng wǎng shàng 	公网上	c=1 d=0.794534 t=126941
gōng wǒ 	供我	c=0 d=0.099005 t=126941
gōng wǒ chá kàn 	供我查看	c=1 d=0.995012 t=126941
gōng xìn 	工信	c=2 d=0.996491 t=126941
gōng xìn bù 	工信部	c=3 d=2.33807 t=126941
gōng xù liáng sú 	公序良俗	c=1 d=0.305746 t=126941
gōng yào 	公钥	c=1 d=0.99005 t=126941
gōng yè 	工业	c=4 d=2.08363 t=126941
gōng yè jí 	工业级	c=1 d=0.481909 t=126941
gōng yè qiàn rù shì 	工业嵌入式	c=1 d=0.704688 t=126941
gōng yè shè bèi 	工业设备	c=1 d=0.960789 t=126941
gōng yè wǎng guān 	工业网关	c=1 d=0.276651 t=126941
gōng yè xiàng jī 	工业相机	c=1 d=0.856415 t=126941
gōng yè xué yuàn 	工业学院	c=1 d=0.909373 t=126941
gōng yì 	公益	c=4 d=1.59985 t=126941
gōng yì 	工艺	c=1 d=0.631284 t=126941
gōng yìng 	供应	c=1 d=0.786628 t=126941
gōng yìng liàn 	供应链	c=4 d=2.36137 t=126941
gōng yìng shì 	供应室	c=4 d=2.66939 t=126941
gōng yìng shāng 	供应商	c=5 d=1.23411 t=126941
gōng zhòng 	公众	c=2 d=1.46555 t=126941
gōng zhòng hào 	公众号	c=1 d=0.701173 t=126941
gōng zuò 	工作	c=70 d=3.7877 t=126941
gōng zuò biǎo 	工作表	c=11 d=4.11788 t=126941
gōng zuò běn 	工作本	c=2 d=1.40158 t=126941
gōng zuò guì 	工作柜	c=1 d=0.878095 t=126941
gōng zuò guò chéng 	工作过程	c=2 d=1.1161 t=126941
gōng zuò háng yè 	工作行业	c=1 d=0.878095 t=126941
gōng zuò jì lù 	工作记录	c=1 d=0.831104 t=126941
gōng zuò jǐn zhāng 	工作紧张	c=1 d=0.839457 t=126941
gōng zuò kuàng jià 	工作框架	c=1 d=0.625002 t=126941
gōng zuò kuáng 	工作狂	c=1 d=0.960789 t=126941
gōng zuò kōng jiān 	工作空间	c=1 d=0.822835 t=126941
gōng zuò liàng 	工作量	c=1 d=0.794534 t=126941
gōng zuò liú 	工作流	c=34 d=6.90594 t=126941
gōng zuò méi néng liàng 	工作没能量	c=1 d=0.802519 t=126941
gōng zuò mù lù 	工作目录	c=53 d=5.62986 t=126941
gōng zuò mù lù wèi 	工作目录为	c=1 d=0.831104 t=126941
gōng zuò mù lù xià 	工作目录下	c=6 d=1.57174 t=126941
gōng zuò pín lǜ 	工作频率	c=1 d=0.955997 t=126941
gōng zuò qū 	工作区	c=9 d=3.21466 t=126941
gōng zuò rèn wù 	工作任务	c=1 d=0.865022 t=126941
gōng zuò rén yuán 	工作人员	c=1 d=0.640824 t=126941
gōng zuò rì 	工作日	c=1 d=0.951229 t=126941
gōng zuò shí 	工作时	c=5 d=1.81029 t=126941
gōng zuò tái 	工作台	c=2 d=1.00486 t=126941
gōng zuò yòng 	工作用	c=1 d=0.740818 t=126941
gōng zuò yóu xiāng 	工作邮箱	c=1 d=0.860708 t=126941
gōng zuò zhàn 	工作站	c=5 d=3.36004 t=126941
gōng zuò zhě 	工作者	c=0 d=0.0755784 t=126941
gōng zuò zài 	工作在	c=2 d=1.29133 t=126941
gōng zī 	工资	c=5 d=2.13277 t=126941
gōng zǒng 	龚总	c=7 d=3.41776 t=126941
gōng ān 	公安	c=1 d=0.551563 t=126941
gōng ān bù 	公安部	c=1 d=0.995012 t=126941
gōng ān jú 	公安局	c=2 d=0.911214 t=126941
gōu 	沟	c=2 d=1.09249 t=126941
gōu duì 	勾兑	c=1 d=0.647265 t=126941
gōu tōng 	沟通	c=9 d=2.55261 t=126941
gōu tōng hòu 	沟通后	c=1 d=0.416862 t=126941
gōu tōng le 	沟通了	c=0 d=0.0690734 t=126941
gōu tōng le yí xià 	沟通了一下	c=1 d=0.694197 t=126941
gōu tōng qún 	沟通群	c=1 d=0.970446 t=126941
gōu tōng shí 	沟通时	c=1 d=0.744532 t=126941
gōu tōng zhōng 	沟通中	c=1 d=0.826959 t=126941
gū dú 	孤独	c=1 d=0.937067 t=126941
gū dān 	孤单	c=1 d=0.265803 t=126941
gū jì 	估计	c=13 d=2.94823 t=126941
gū jì shì 	估计是	c=1 d=0.900325 t=126941
gū suàn 	估算	c=2 d=1.43814 t=126941
gū yí xià 	估一下	c=0 d=0.0891366 t=126941
gū zhàng 	姑丈	c=2 d=0.83527 t=126941
gǎi 	改	c=63 d=7.0732 t=126941
gǎi biàn 	改变	c=7 d=2.42926 t=126941
gǎi biàn le 	改变了	c=0 d=0.0666977 t=126941
gǎi biàn le de 	改变了的	c=1 d=0.67032 t=126941
gǎi chéng 	改成	c=106 d=6.80365 t=126941
gǎi chéng xù 	改程序	c=1 d=0.755784 t=126941
gǎi cuò le 	改错了	c=1 d=0.970446 t=126941
gǎi diào 	改掉	c=3 d=1.72186 t=126941
gǎi dòng 	改动	c=11 d=3.44762 t=126941
gǎi guò 	改过	c=1 d=0.767206 t=126941
gǎi guò zì xīn 	改过自新	c=1 d=0.318224 t=126941
gǎi guān 	改观	c=1 d=0.603506 t=126941
gǎi gè 	改个	c=1 d=0.891366 t=126941
gǎi gǎi 	改改	c=3 d=1.47675 t=126941
gǎi huí 	改回	c=2 d=0.99493 t=126941
gǎi huí lái 	改回来	c=1 d=0.806541 t=126941
gǎi hòu 	改后	c=2 d=1.34322 t=126941
gǎi jià 	改价	c=3 d=1.9021 t=126941
gǎi jìn 	改进	c=1 d=0.923116 t=126941
gǎi le 	改了	c=11 d=1.97414 t=126941
gǎi le ma 	改了吗	c=1 d=0.826959 t=126941
gǎi le yí xià 	改了一下	c=1 d=0.847894 t=126941
gǎi mì mǎ 	改密码	c=2 d=1.16164 t=126941
gǎi míng 	改名	c=7 d=1.97565 t=126941
gǎi míng wéi 	改名为	c=1 d=0.814647 t=126941
gǎi mù lù xià 	改目录下	c=1 d=0.927743 t=126941
gǎi qián duān 	改前端	c=1 d=0.755784 t=126941
gǎi shàn 	改善	c=4 d=1.02935 t=126941
gǎi shí jiān 	改时间	c=1 d=0.980199 t=126941
gǎi wán 	改完	c=3 d=1.67976 t=126941
gǎi wán le 	改完了	c=1 d=0.951229 t=126941
gǎi wéi 	改为	c=2 d=1.5096 t=126941
gǎi xiě 	改写	c=1 d=0.895834 t=126941
gǎi yì gǎi 	改一改	c=4 d=1.64585 t=126941
gǎi yí xià 	改一下	c=11 d=2.52962 t=126941
gǎi yòng 	改用	c=1 d=0.697676 t=126941
gǎi zhè ge 	改这个	c=1 d=0.740818 t=126941
gǎi zhèng 	改正	c=1 d=0.634448 t=126941
gǎi zài 	改在	c=1 d=0.810584 t=126941
gǎi zào 	改造	c=2 d=0.83527 t=126941
gǎn 	赶	c=1 d=0.951229 t=126941
gǎn gōng 	赶工	c=1 d=0.767206 t=126941
gǎn huí jiā 	赶回家	c=1 d=0.873716 t=126941
gǎn jué 	感觉	c=69 d=5.81971 t=126941
gǎn jǐn 	赶紧	c=1 d=0.941765 t=126941
gǎn rǎn 	感染	c=3 d=1.52841 t=126941
gǎn shàng 	赶上	c=1 d=0.960789 t=126941
gǎn shí jiān 	赶时间	c=1 d=1 t=126941
gǎn shòu 	感受	c=2 d=1.51311 t=126941
gǎn shòu dào 	感受到	c=1 d=0.839457 t=126941
gǎn tàn 	感叹	c=2 d=0.829983 t=126941
gǎn wèn 	敢问	c=0 d=0.11122 t=126941
gǎn wù 	感悟	c=1 d=0.900325 t=126941
gǎn xiè 	感谢	c=4 d=2.82829 t=126941
gǎn xìng qù 	感兴趣	c=2 d=1.43418 t=126941
gǎn zǒu 	赶走	c=2 d=1.851 t=126941
gǎng wèi 	岗位	c=2 d=0.753903 t=126941
gǎo 	搞	c=49 d=5.46713 t=126941
gǎo chéng 	搞成	c=1 d=0.540641 t=126941
gǎo chéng zhè yàng 	搞成这样	c=1 d=0.690734 t=126941
gǎo de 	搞得	c=2 d=1.759 t=126941
gǎo diǎn 	搞点	c=17 d=5.09788 t=126941
gǎo diǎn là de 	搞点辣的	c=1 d=0.882497 t=126941
gǎo diǎn shén me 	搞点什么	c=1 d=0.802519 t=126941
gǎo dào 	搞到	c=3 d=1.55311 t=126941
gǎo dìng le 	搞定了	c=1 d=0.878095 t=126941
gǎo guǐ 	搞鬼	c=1 d=0.843665 t=126941
gǎo gè 	搞个	c=8 d=2.76728 t=126941
gǎo gǎo 	搞搞	c=1 d=0.891366 t=126941
gǎo hùn 	搞混	c=1 d=0.891366 t=126941
gǎo jì shù 	搞技术	c=2 d=0.517414 t=126941
gǎo jī máo 	搞鸡毛	c=2 d=1.28392 t=126941
gǎo jǐ bǎ 	搞几把	c=1 d=0.778801 t=126941
gǎo le 	搞了	c=3 d=1.60271 t=126941
gǎo le bàn tiān 	搞了半天	c=1 d=0.759572 t=126941
gǎo le gè 	搞了个	c=1 d=0.810584 t=126941
gǎo làn 	搞烂	c=1 d=0.941765 t=126941
gǎo máo 	搞毛	c=1 d=0.449329 t=126941
gǎo míng bai 	搞明白	c=1 d=0.537944 t=126941
gǎo nà me 	搞那么	c=1 d=0.927743 t=126941
gǎo nà me duō 	搞那么多	c=1 d=0.909373 t=126941
gǎo pò huài 	搞破坏	c=1 d=0.704688 t=126941
gǎo qīng chǔ 	搞清楚	c=8 d=1.75546 t=126941
gǎo sǐ 	搞死	c=1 d=0.909373 t=126941
gǎo sǐ wǒ 	搞死我	c=1 d=1 t=126941
gǎo sǐ wǒ le 	搞死我了	c=1 d=0.57695 t=126941
gǎo wán 	搞完	c=2 d=1.33238 t=126941
gǎo xiào 	搞笑	c=3 d=1.24797 t=126941
gǎo yì zhāng 	搞一张	c=1 d=0.970446 t=126941
gǎo yí gè 	搞一个	c=6 d=2.09577 t=126941
gǎo yí jiàn 	搞一件	c=3 d=2.62195 t=126941
gǎo yí tào 	搞一套	c=3 d=2.08174 t=126941
gǎo zhè me 	搞这么	c=1 d=0.818731 t=126941
gǒu 	狗	c=3 d=1.98093 t=126941
gǒu jiào 	狗叫	c=1 d=0.927743 t=126941
gǒu pì 	狗屁	c=1 d=0.909373 t=126941
gǔ 	股	c=1 d=0.310367 t=126941
gǔ 	谷	c=2 d=1.28737 t=126941
gǔ dìng dāo 	古锭刀	c=4 d=2.22 t=126941
gǔ dōng 	股东	c=1 d=0.548812 t=126941
gǔ dōng dà huì 	股东大会	c=1 d=0.463013 t=126941
gǔ fèn 	股份	c=1 d=0.895834 t=126941
gǔ fǎ 	古法	c=2 d=1.41599 t=126941
gǔ gē 	谷歌	c=4 d=2.74988 t=126941
gǔ lì 	鼓励	c=1 d=0.794534 t=126941
gǔ piào 	股票	c=2 d=1.31474 t=126941
gǔ shì 	股市	c=3 d=1.6243 t=126941
gǔ shì bù fèn 	股市部分	c=1 d=0.612626 t=126941
gǔn chū qù 	滚出去	c=1 d=0.57695 t=126941
gǔn dòng tiáo 	滚动条	c=1 d=0.941765 t=126941
gǔn lún 	滚轮	c=1 d=0.878095 t=126941
huà 	化	c=5 d=1.16663 t=126941
huà 	画	c=10 d=3.82873 t=126941
huà 	话	c=46 d=5.42959 t=126941
huà bǎn 	画板	c=1 d=0.798516 t=126941
huà bǐng 	画饼	c=1 d=0.997992 t=126941
huà bǐng le 	画饼了	c=1 d=0.634448 t=126941
huà chū 	画出	c=1 d=0.913931 t=126941
huà chū lái 	画出来	c=1 d=0.869358 t=126941
huà de 	画得	c=1 d=0.814647 t=126941
huà fèi 	话费	c=4 d=1.13358 t=126941
huà fēn 	划分	c=5 d=2.55876 t=126941
huà fēn guò chéng 	划分过程	c=1 d=0.690734 t=126941
huà hǎo 	画好	c=1 d=0.790571 t=126941
huà miàn 	画面	c=1 d=0.843705 t=126941
huà miàn shàng 	画面上	c=1 d=0.798516 t=126941
huà shuō 	话说	c=2 d=1.18568 t=126941
huà tí 	话题	c=1 d=0.83527 t=126941
huà tú 	画图	c=1 d=0.909373 t=126941
huà xiàng 	画像	c=1 d=0.843665 t=126941
huà xué néng 	化学能	c=2 d=1.53082 t=126941
huà yàn 	化验	c=1 d=0.101266 t=126941
huà yàn jié guǒ 	化验结果	c=0 d=0.00953692 t=126941
huà yàn jié guǒ chuō 	化验结果戳	c=1 d=0.0958472 t=126941
huà yí gè 	画一个	c=1 d=0.618783 t=126941
huà yí xià 	画一下	c=1 d=0.491644 t=126941
huà zhuāng 	化妆	c=1 d=0.436049 t=126941
huà zhuāng pǐn 	化妆品	c=1 d=0.927743 t=126941
huà zhì 	画质	c=2 d=1.27549 t=126941
huài 	坏	c=1 d=0.618783 t=126941
huài diào 	坏掉	c=1 d=0.559898 t=126941
huàn 	换	c=22 d=4.62321 t=126941
huàn chéng 	换成	c=19 d=4.21996 t=126941
huàn chéng gōng 	换成功	c=1 d=0.726149 t=126941
huàn diàn chí 	换电池	c=1 d=0.822835 t=126941
huàn dào 	换到	c=1 d=0.715338 t=126941
huàn dǎng 	换挡	c=1 d=0.99005 t=126941
huàn gè 	换个	c=6 d=2.34867 t=126941
huàn gè dì fāng 	换个地方	c=1 d=0.650509 t=126941
huàn gè sī lù 	换个思路	c=2 d=0.873716 t=126941
huàn huí 	换回	c=1 d=0.946485 t=126941
huàn háng 	换行	c=4 d=1.32425 t=126941
huàn jù huà 	换句话	c=1 d=0.941765 t=126941
huàn jù huà shuō 	换句话说	c=5 d=1.86973 t=126941
huàn le 	换了	c=2 d=0.831958 t=126941
huàn le gè 	换了个	c=1 d=0.882497 t=126941
huàn le ma 	换了吗	c=1 d=0.951229 t=126941
huàn le yì pī rén 	换了一批人	c=1 d=0.99005 t=126941
huàn miáo shù 	换描述	c=1 d=0.895834 t=126941
huàn néng qì 	换能器	c=9 d=4.43853 t=126941
huàn qián duān 	换前端	c=1 d=0.582748 t=126941
huàn rén 	换人	c=1 d=0.88692 t=126941
huàn tóu xiàng 	换头像	c=1 d=0.289384 t=126941
huàn tī zi 	换梯子	c=1 d=0.865022 t=126941
huàn wán 	换完	c=1 d=0.97531 t=126941
huàn wèi sī kǎo 	换位思考	c=1 d=0.782705 t=126941
huàn xǐng 	唤醒	c=1 d=0.551563 t=126941
huàn yán zhī 	换言之	c=2 d=0.887021 t=126941
huàn yì zhǒng 	换一种	c=1 d=0.927743 t=126941
huàn yí gè 	换一个	c=3 d=1.81865 t=126941
huàn zhè ge 	换这个	c=1 d=0.802519 t=126941
huàn zhī qián 	换之前	c=1 d=0.839457 t=126941
huàn zhǒng 	换种	c=1 d=0.865022 t=126941
huá 	华	c=2 d=1.46206 t=126941
huá 	滑	c=1 d=0.715338 t=126941
huá běi 	华北	c=1 d=0.993157 t=126941
huá běi gōng kòng 	华北工控	c=1 d=0.394554 t=126941
huá bīng 	滑冰	c=0 d=0.0726149 t=126941
huá bīng lái le 	滑冰来了	c=1 d=0.729789 t=126941
huá chū 	滑出	c=1 d=0.874786 t=126941
huá chū qù 	滑出去	c=1 d=0.806541 t=126941
huá diàn 	华电	c=7 d=3.74622 t=126941
huá dòng mó cā lì 	滑动摩擦力	c=1 d=0.690734 t=126941
huá guǐ 	滑轨	c=1 d=0.869358 t=126941
huá qiáo 	华侨	c=1 d=0.882497 t=126941
huá shuò 	华硕	c=1 d=0.923116 t=126941
huá wéi 	华为	c=13 d=7.86815 t=126941
huá wéi shǒu jī 	华为手机	c=3 d=1.5194 t=126941
huá wéi yún 	华为云	c=1 d=0.985112 t=126941
huá yì 	华裔	c=2 d=1.7215 t=126941
huá zhù huì 	华住会	c=2 d=1.64992 t=126941
huái lǐ 	怀里	c=1 d=0.865022 t=126941
huái yáng cài 	淮扬菜	c=1 d=0.865022 t=126941
huán 	还	c=2 d=1.51967 t=126941
huán huí lái 	还回来	c=1 d=0.891366 t=126941
huán jié 	环节	c=5 d=1.55864 t=126941
huán jìng 	环境	c=105 d=9.81446 t=126941
huán jìng biàn liàng 	环境变量	c=6 d=1.69792 t=126941
huán jìng hòu 	环境后	c=2 d=1.31584 t=126941
huán jìng xià 	环境下	c=6 d=2.61239 t=126941
huán qián 	还钱	c=1 d=0.540641 t=126941
huán xíng 	环形	c=1 d=0.937067 t=126941
huán yuán 	还原	c=2 d=1.44617 t=126941
huáng 	黄	c=1 d=0.551563 t=126941
huáng jīn 	黄金	c=19 d=7.50957 t=126941
huáng jīn shí dài 	黄金时代	c=1 d=0.289384 t=126941
huáng sè 	黄色	c=2 d=0.995012 t=126941
huáng tú 	皇图	c=1 d=0.818731 t=126941
huì 	会	c=234 d=8.36701 t=126941
huì 	慧	c=1 d=0.786628 t=126941
huì bào 	汇报	c=9 d=3.52246 t=126941
huì bèi 	会被	c=13 d=3.69406 t=126941
huì bèi wǒ 	会被我	c=0 d=0.0918512 t=126941
huì bó 	慧博	c=1 d=0.878095 t=126941
huì bú huì 	会不会	c=16 d=2.79363 t=126941
huì běn 	绘本	c=1 d=0.729789 t=126941
huì bǎ 	会把	c=4 d=1.88613 t=126941
huì chuàng jiàn 	会创建	c=1 d=0.980199 t=126941
huì chéng 	汇成	c=1 d=0.856415 t=126941
huì chū xiàn 	会出现	c=1 d=0.444858 t=126941
huì duì 	会对	c=7 d=2.24238 t=126941
huì duì wǒ 	会对我	c=1 d=0.701173 t=126941
huì dài lái 	会带来	c=1 d=0.909373 t=126941
huì dǎo zhì 	会导致	c=14 d=2.12581 t=126941
huì fǎn huí 	会返回	c=1 d=0.782705 t=126941
huì gèng hǎo 	会更好	c=1 d=0.810584 t=126941
huì gèng má fan 	会更麻烦	c=1 d=0.878095 t=126941
huì gēn jù 	会根据	c=1 d=0.955997 t=126941
huì huà 	会话	c=16 d=2.95949 t=126941
huì huà 	绘画	c=1 d=0.839457 t=126941
huì huà zhōng duān 	会话终端	c=1 d=0.843665 t=126941
huì hé 	汇合	c=1 d=0.97531 t=126941
huì hěn 	会很	c=2 d=1.03893 t=126941
huì hěn yǒu 	会很有	c=1 d=0.683861 t=126941
huì jiā jù 	会加剧	c=1 d=0.715338 t=126941
huì jiāng 	会将	c=4 d=2.37061 t=126941
huì jué dé 	会觉得	c=1 d=0.677057 t=126941
huì jué dìng 	会决定	c=1 d=0.436049 t=126941
huì jì lù 	会纪录	c=1 d=0.794534 t=126941
huì jí 	汇集	c=0 d=0.0843665 t=126941
huì jí yì pī 	汇集一批	c=1 d=0.847894 t=126941
huì jù 	汇聚	c=1 d=0.514274 t=126941
huì kǎo lǜ 	会考虑	c=1 d=0.955997 t=126941
huì lǜ 	汇率	c=1 d=0.66034 t=126941
huì mài qián 	会卖钱	c=1 d=0.293758 t=126941
huì pǔ 	惠普	c=2 d=1.64271 t=126941
huì qù gǎo 	会去搞	c=1 d=0.774916 t=126941
huì ràng rén 	会让人	c=1 d=0.909373 t=126941
huì shì 	会是	c=3 d=0.909373 t=126941
huì shì yí xià 	会试一下	c=1 d=0.511709 t=126941
huì shù jù 	会数据	c=1 d=0.767206 t=126941
huì tuì dào 	会退到	c=1 d=0.474734 t=126941
huì tán 	会谈	c=1 d=0.904837 t=126941
huì tì dài 	会替代	c=1 d=0.66365 t=126941
huì tōng guò 	会通过	c=1 d=0.778801 t=126941
huì wǎng 	会往	c=1 d=0.771052 t=126941
huì xīn yí xiào 	会心一笑	c=1 d=0.400517 t=126941
huì yuán 	会员	c=2 d=1.16115 t=126941
huì yuán zhì 	会员制	c=1 d=0.960789 t=126941
huì yì 	会议	c=15 d=4.84638 t=126941
huì yì hào 	会议号	c=1 d=0.965605 t=126941
huì yì shàng 	会议上	c=2 d=0.814603 t=126941
huì yíng lái 	会迎来	c=1 d=0.524663 t=126941
huì yòng dào 	会用到	c=1 d=0.66365 t=126941
huì yù dào 	会遇到	c=1 d=0.594521 t=126941
huì yīn wèi 	会因为	c=2 d=1.55903 t=126941
huì yǐng xiǎng 	会影响	c=2 d=0.930706 t=126941
huì yǒu 	会有	c=14 d=2.91814 t=126941
huì yǒu shén me 	会有什么	c=2 d=1.27608 t=126941
huì yǔ 	会与	c=1 d=0.752014 t=126941
huì zhè yàng 	会这样	c=3 d=1.82793 t=126941
huì zhèng qián 	会挣钱	c=1 d=0.285076 t=126941
huì zhì 	绘制	c=1 d=0.965605 t=126941
huì zhì chū 	绘制出	c=1 d=0.831104 t=126941
huì zuò 	会做	c=1 d=0.913931 t=126941
huì zuò shén me 	会做什么	c=1 d=0.588605 t=126941
huì zài 	会在	c=2 d=1.36095 t=126941
huì zào chū 	会造出	c=1 d=0.909373 t=126941
huì zěn me yàng 	会怎么样	c=2 d=1.49411 t=126941
huì zěn yàng 	会怎样	c=1 d=0.71177 t=126941
huì zǒng 	汇总	c=26 d=8.4759 t=126941
huì zǒng dào 	汇总到	c=2 d=1.14531 t=126941
huì zǒng lái 	汇总来	c=1 d=0.951229 t=126941
huí 	回	c=26 d=5.6775 t=126941
huí bào 	回报	c=1 d=0.472367 t=126941
huí bào lǜ 	回报率	c=1 d=0.946485 t=126941
huí bú qù 	回不去	c=1 d=0.941765 t=126941
huí bāo 	回包	c=2 d=1.0743 t=126941
huí běi jīng 	回北京	c=1 d=0.826959 t=126941
huí běn 	回本	c=1 d=0.733447 t=126941
huí bō 	回拨	c=1 d=0.873716 t=126941
huí chuán 	回传	c=1 d=0.873716 t=126941
huí chéng 	回程	c=1 d=0.782705 t=126941
huí chē 	回车	c=1 d=0.951229 t=126941
huí de lái 	回得来	c=0 d=0.0650509 t=126941
huí de lái bù 	回得来不	c=1 d=0.65377 t=126941
huí de qù 	回得去	c=1 d=0.99005 t=126941
huí diào 	回调	c=1 d=0.774916 t=126941
huí dào 	回到	c=3 d=1.51959 t=126941
huí dào jiā 	回到家	c=2 d=1.21974 t=126941
huí dào le 	回到了	c=2 d=1.45443 t=126941
huí dá 	回答	c=7 d=2.45812 t=126941
huí fù 	回复	c=10 d=3.80805 t=126941
huí guī 	回归	c=1 d=0.357007 t=126941
huí gù 	回顾	c=2 d=0.927189 t=126941
huí gù yí xià 	回顾一下	c=1 d=0.763379 t=126941
huí gōng sī 	回公司	c=1 d=0.995012 t=126941
huí gǔn 	回滚	c=1 d=0.918512 t=126941
huí huán 	回环	c=1 d=0.99005 t=126941
huí huán yí xià 	回环一下	c=1 d=0.470011 t=126941
huí jiā 	回家	c=11 d=2.33322 t=126941
huí jiā le 	回家了	c=1 d=0.233883 t=126941
huí jiā le ma 	回家了吗	c=1 d=0.856415 t=126941
huí kuì 	回馈	c=1 d=0.715338 t=126941
huí kàn 	回看	c=3 d=2.65279 t=126941
huí le 	回了	c=1 d=0.831104 t=126941
huí le wǒ 	回了我	c=1 d=0.690734 t=126941
huí luò 	回落	c=1 d=0.927743 t=126941
huí lái 	回来	c=27 d=4.08507 t=126941
huí lái le 	回来了	c=2 d=1.72898 t=126941
huí lái le ma 	回来了吗	c=1 d=0.97531 t=126941
huí lái wán 	回来玩	c=1 d=0.995012 t=126941
huí lái yǐ hòu 	回来以后	c=1 d=0.752014 t=126941
huí nán níng 	回南宁	c=2 d=1.10447 t=126941
huí qù 	回去	c=20 d=4.05072 t=126941
huí qù de 	回去的	c=1 d=0.778801 t=126941
huí qù yí tàng 	回去一趟	c=1 d=0.995012 t=126941
huí shì 	回事	c=4 d=1.85214 t=126941
huí shōu 	回收	c=1 d=0.970446 t=126941
huí shōu zhàn 	回收站	c=1 d=0.470011 t=126941
huí sù 	回溯	c=1 d=0.843665 t=126941
huí tuì 	回退	c=1 d=0.856415 t=126941
huí tóu qù 	回头去	c=0 d=0.0618783 t=126941
huí tóu qù kàn 	回头去看	c=1 d=0.621885 t=126941
huí tā 	回他	c=2 d=1.7432 t=126941
huí wèi yí xià 	回味一下	c=1 d=0.748264 t=126941
huí wǒ 	回我	c=1 d=0.71177 t=126941
huí xiě 	回写	c=1 d=0.937067 t=126941
huí xiǎn 	回显	c=4 d=1.91947 t=126941
huí yì 	回忆	c=1 d=0.491644 t=126941
huí yìng 	回应	c=1 d=0.66365 t=126941
huí zhèng 	回正	c=2 d=1.76555 t=126941
huò 	或	c=67 d=5.75533 t=126941
huò bì jī jīn 	货币基金	c=1 d=0.806541 t=126941
huò dé 	获得	c=4 d=1.74081 t=126941
huò lā lā 	货拉拉	c=4 d=3.39118 t=126941
huò qǔ 	获取	c=114 d=8.78753 t=126941
huò qǔ dào 	获取到	c=9 d=1.85733 t=126941
huò qǔ le 	获取了	c=3 d=1.68467 t=126941
huò qǔ nán dù 	获取难度	c=1 d=0.831104 t=126941
huò qǔ xià lái 	获取下来	c=2 d=1.66753 t=126941
huò qǔ yí xià 	获取一下	c=1 d=0.66034 t=126941
huò tōng guò 	或通过	c=1 d=0.748264 t=126941
huò zhě 	或者	c=117 d=6.98669 t=126941
huò zhě shuō 	或者说	c=5 d=1.61011 t=126941
huò zhě shì 	或者是	c=1 d=0.771052 t=126941
huó 	活	c=11 d=3.20504 t=126941
huó dòng 	活动	c=2 d=1.00097 t=126941
huó dòng mén 	活动门	c=1 d=0.384812 t=126941
huó hěn jiǔ 	活很久	c=1 d=0.951229 t=126941
huó le 	活了	c=1 d=0.748264 t=126941
huó luò 	活络	c=0 d=0.0591555 t=126941
huó luò gāo 	活络膏	c=1 d=0.594521 t=126941
huó qián 	活钱	c=1 d=0.529935 t=126941
huó qī 	活期	c=2 d=0.814647 t=126941
huó xué huó yòng 	活学活用	c=1 d=0.900325 t=126941
huó yuè 	活跃	c=2 d=1.36939 t=126941
huó yuè yùn xíng 	活跃运行	c=1 d=0.790571 t=126941
huā 	花	c=5 d=2.20487 t=126941
huā diào 	花掉	c=1 d=0.970446 t=126941
huā diǎn qián 	花点钱	c=1 d=0.634448 t=126941
huā fèi 	花费	c=1 d=0.677057 t=126941
huā huā 	花花	c=2 d=1.89356 t=126941
huā huǒ 	花火	c=7 d=3.06781 t=126941
huā le 	花了	c=1 d=0.955997 t=126941
huā le duō shǎo 	花了多少	c=1 d=0.895834 t=126941
huā liǎng cì 	花两次	c=1 d=0.744532 t=126941
huā qián 	花钱	c=5 d=2.21667 t=126941
huā shào 	花哨	c=1 d=0.790571 t=126941
huā shí jiān 	花时间	c=2 d=1.27567 t=126941
huā xiǎo qián 	花小钱	c=1 d=0.357007 t=126941
huā yuán 	花园	c=1 d=1 t=126941
huā zhù 	花柱	c=1 d=1 t=126941
huān yíng huí lái 	欢迎回来	c=1 d=0.955997 t=126941
huī biāo 	徽标	c=1 d=0.860708 t=126941
huī fù 	恢复	c=42 d=7.60141 t=126941
huī fù dào 	恢复到	c=2 d=0.637628 t=126941
huī fù le 	恢复了	c=1 d=0.677057 t=126941
huī jìn 	灰烬	c=1 d=0.980199 t=126941
huī sè 	灰色	c=3 d=1.80592 t=126941
huī sè xì 	灰色系	c=1 d=0.57695 t=126941
huǎn chōng qū 	缓冲区	c=1 d=0.980199 t=126941
huǎn cún 	缓存	c=8 d=1.94647 t=126941
huǎn jiě 	缓解	c=2 d=1.14183 t=126941
huǎn màn 	缓慢	c=1 d=0.909373 t=126941
huǒ chē piào 	火车票	c=2 d=1.63451 t=126941
huǒ diàn 	火电	c=1 d=0.99005 t=126941
huǒ huā 	火花	c=1 d=1 t=126941
huǒ jiàn 	火箭	c=2 d=1.94092 t=126941
huǒ róng 	火绒	c=3 d=1.94648 t=126941
huǒ shān 	火山	c=2 d=1.83485 t=126941
